document_id,authority,original_filename,original_stem,original_extension,original_relative_path
DRE_077,DRE,DRE_verlening_subsidie_stichting_pen_em.md,DRE_verlening_subsidie_stichting_pen_em,.md,full_text\DRE_verlening_subsidie_stichting_pen_em.md
DRE_078,DRE,DRE_verlening_subsidie_stichting_technologiecentrum_noord-nederland_geredigeerd-1.md,DRE_verlening_subsidie_stichting_technologiecentrum_noord-nederland_geredigeerd-1,.md,full_text\DRE_verlening_subsidie_stichting_technologiecentrum_noord-nederland_geredigeerd-1.md
DRE_079,DRE,DRE_verlening_subsidie_stichting_tt_week_assen.md,DRE_verlening_subsidie_stichting_tt_week_assen,.md,full_text\DRE_verlening_subsidie_stichting_tt_week_assen.md
DRE_080,DRE,DRE_verlening_subsidie_stichting_veenomenaal_veenpark.md,DRE_verlening_subsidie_stichting_veenomenaal_veenpark,.md,full_text\DRE_verlening_subsidie_stichting_veenomenaal_veenpark.md
DRE_081,DRE,DRE_verlening_subsidie_stichting_zodfilm.md,DRE_verlening_subsidie_stichting_zodfilm,.md,full_text\DRE_verlening_subsidie_stichting_zodfilm.md
DRE_082,DRE,DRE_verlening_subsidie_theaterspektakel_boer_koekoek_geredigeerd.md,DRE_verlening_subsidie_theaterspektakel_boer_koekoek_geredigeerd,.md,full_text\DRE_verlening_subsidie_theaterspektakel_boer_koekoek_geredigeerd.md
DRE_083,DRE,DRE_verlening_subsidie_toekomstlplan_van_gogh_geredigeerd.md,DRE_verlening_subsidie_toekomstlplan_van_gogh_geredigeerd,.md,full_text\DRE_verlening_subsidie_toekomstlplan_van_gogh_geredigeerd.md
DRE_084,DRE,DRE_verlening_subsidie_tt-week_assen.md,DRE_verlening_subsidie_tt-week_assen,.md,full_text\DRE_verlening_subsidie_tt-week_assen.md
DRE_085,DRE,DRE_verlening_subsidie_uitvoering_activiteitenplan_2024_herinneringscentrum_kamp_westerbork_geredige.md,DRE_verlening_subsidie_uitvoering_activiteitenplan_2024_herinneringscentrum_kamp_westerbork_geredige,.md,full_text\DRE_verlening_subsidie_uitvoering_activiteitenplan_2024_herinneringscentrum_kamp_westerbork_geredige.md
DRE_086,DRE,DRE_verlening_subsidie_van_gogh_in_drenthe-geredigeerd.md,DRE_verlening_subsidie_van_gogh_in_drenthe-geredigeerd,.md,full_text\DRE_verlening_subsidie_van_gogh_in_drenthe-geredigeerd.md
DRE_087,DRE,DRE_verlening_subsidie_vechtstromen_drenthe_subsidieregeling_daw_2026.md,DRE_verlening_subsidie_vechtstromen_drenthe_subsidieregeling_daw_2026,.md,full_text\DRE_verlening_subsidie_vechtstromen_drenthe_subsidieregeling_daw_2026.md
DRE_088,DRE,DRE_verlening_subsidie_veenpark_nr_1.md,DRE_verlening_subsidie_veenpark_nr_1,.md,full_text\DRE_verlening_subsidie_veenpark_nr_1.md
DRE_089,DRE,DRE_verlening_subsidie_veenpark_nr_2.md,DRE_verlening_subsidie_veenpark_nr_2,.md,full_text\DRE_verlening_subsidie_veenpark_nr_2.md
DRE_090,DRE,DRE_verlening_subsidie_vereniging_circulair_friesland_geredigeerd.md,DRE_verlening_subsidie_vereniging_circulair_friesland_geredigeerd,.md,full_text\DRE_verlening_subsidie_vereniging_circulair_friesland_geredigeerd.md
DRE_091,DRE,DRE_verlening_subsidie_wildlands_adventure_zoo_emmen_bv.md,DRE_verlening_subsidie_wildlands_adventure_zoo_emmen_bv,.md,full_text\DRE_verlening_subsidie_wildlands_adventure_zoo_emmen_bv.md
DRE_092,DRE,DRE_verleningsbeschikking_bioclear_klaverrjk_grasland_geredigeerd_1.md,DRE_verleningsbeschikking_bioclear_klaverrjk_grasland_geredigeerd_1,.md,full_text\DRE_verleningsbeschikking_bioclear_klaverrjk_grasland_geredigeerd_1.md
DRE_093,DRE,DRE_verleningsbeschikking_drents_museam_de_buitenplaats_2026_geredigeerd.md,DRE_verleningsbeschikking_drents_museam_de_buitenplaats_2026_geredigeerd,.md,full_text\DRE_verleningsbeschikking_drents_museam_de_buitenplaats_2026_geredigeerd.md
DRE_094,DRE,DRE_verleningsbeschikking_museum_de_proefkolonie_geredigeerd.md,DRE_verleningsbeschikking_museum_de_proefkolonie_geredigeerd,.md,full_text\DRE_verleningsbeschikking_museum_de_proefkolonie_geredigeerd.md
DRE_095,DRE,DRE_verleningsbeschikking_sng_geredigeerd.md,DRE_verleningsbeschikking_sng_geredigeerd,.md,full_text\DRE_verleningsbeschikking_sng_geredigeerd.md
DRE_096,DRE,DRE_verleningsbeschikking_subsidie_groningen_airport_eelde_geredigeerd.md,DRE_verleningsbeschikking_subsidie_groningen_airport_eelde_geredigeerd,.md,full_text\DRE_verleningsbeschikking_subsidie_groningen_airport_eelde_geredigeerd.md
DRE_097,DRE,DRE_verleningsbrief_geredigeerd.md,DRE_verleningsbrief_geredigeerd,.md,full_text\DRE_verleningsbrief_geredigeerd.md
DRE_098,DRE,DRE_wijziging_huurvermindering_2020_zaaknummer_2020002012_geredigeerd.md,DRE_wijziging_huurvermindering_2020_zaaknummer_2020002012_geredigeerd,.md,full_text\DRE_wijziging_huurvermindering_2020_zaaknummer_2020002012_geredigeerd.md
DRE_099,DRE,DRE_wijziging_verleningsbeschikking_stichting_noordelijke_innovatielab_circulaire_economie_nice.md,DRE_wijziging_verleningsbeschikking_stichting_noordelijke_innovatielab_circulaire_economie_nice,.md,full_text\DRE_wijziging_verleningsbeschikking_stichting_noordelijke_innovatielab_circulaire_economie_nice.md
DRE_100,DRE,DRE_wijzigingsbesluit_verlening_validatie_processen_en_producten_eiwitfabriek_geredigeerd.md,DRE_wijzigingsbesluit_verlening_validatie_processen_en_producten_eiwitfabriek_geredigeerd,.md,full_text\DRE_wijzigingsbesluit_verlening_validatie_processen_en_producten_eiwitfabriek_geredigeerd.md
KSA_001,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01-281-220_sanctiebesluit_2022_openbaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01-281-220_sanctiebesluit_2022_openbaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01-281-220_sanctiebesluit_2022_openbaar.md
KSA_002,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01-288-556_15404_sanctiebesluit_bingoal.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01-288-556_15404_sanctiebesluit_bingoal,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01-288-556_15404_sanctiebesluit_bingoal.md
KSA_003,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01-289-330_15484_sanctiebesluit_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01-289-330_15484_sanctiebesluit_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01-289-330_15484_sanctiebesluit_ov.md
KSA_004,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01-314-991_invorderingsbesluit_blue_high_house_sa.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01-314-991_invorderingsbesluit_blue_high_house_sa,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01-314-991_invorderingsbesluit_blue_high_house_sa.md
KSA_005,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01-316-303_invorderingsbesluit_ov_.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01-316-303_invorderingsbesluit_ov_,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01-316-303_invorderingsbesluit_ov_.md
KSA_006,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_037_509_besluit_last_onder_bestuursdwang.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_037_509_besluit_last_onder_bestuursdwang,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_037_509_besluit_last_onder_bestuursdwang.md
KSA_007,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_044_953_besluit_last_onder_bestuursdwang_openbaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_044_953_besluit_last_onder_bestuursdwang_openbaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_044_953_besluit_last_onder_bestuursdwang_openbaar.md
KSA_008,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_047_590_-_01_046_120_invorderingsbeschikking_-_staatsloterij_-_def_openbaar.pdf.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_047_590_-_01_046_120_invorderingsbeschikking_-_staatsloterij_-_def_openbaar.pdf,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_047_590_-_01_046_120_invorderingsbeschikking_-_staatsloterij_-_def_openbaar.pdf.md
KSA_009,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_061_945_last_onder_dwangsom_openbare_versie.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_061_945_last_onder_dwangsom_openbare_versie,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_061_945_last_onder_dwangsom_openbare_versie.md
KSA_010,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_062_613_besluit_lob_openbaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_062_613_besluit_lob_openbaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_062_613_besluit_lob_openbaar.md
KSA_011,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_252_792_lod_hc.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_252_792_lod_hc,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_252_792_lod_hc.md
KSA_012,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_01_263_938_bob_lod_hc.md,KSA__https___kansspelautoriteit.nl_sites_default_files_01_263_938_bob_lod_hc,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_01_263_938_bob_lod_hc.md
KSA_013,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_07082019_12920_bob_whg_international.md,KSA__https___kansspelautoriteit.nl_sites_default_files_07082019_12920_bob_whg_international,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_07082019_12920_bob_whg_international.md
KSA_014,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_10102014_sanctiebesluit_7red.md,KSA__https___kansspelautoriteit.nl_sites_default_files_10102014_sanctiebesluit_7red,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_10102014_sanctiebesluit_7red.md
KSA_015,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_10762_-_01_022_342_en_10868_-_01_022_343_besluit_op_bezwaar_openbaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_10762_-_01_022_342_en_10868_-_01_022_343_besluit_op_bezwaar_openbaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_10762_-_01_022_342_en_10868_-_01_022_343_besluit_op_bezwaar_openbaar.md
KSA_016,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_12863_beslissing_op_bezwaar_cyberrock.pdf.md,KSA__https___kansspelautoriteit.nl_sites_default_files_12863_beslissing_op_bezwaar_cyberrock.pdf,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_12863_beslissing_op_bezwaar_cyberrock.pdf.md
KSA_017,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_12924_beslissing_op_bezwaar_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_12924_beslissing_op_bezwaar_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_12924_beslissing_op_bezwaar_ov.md
KSA_018,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_13384_002_beslissing_op_bezwaar_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_13384_002_beslissing_op_bezwaar_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_13384_002_beslissing_op_bezwaar_ov.md
KSA_019,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_13385_002_beslissing_op_bezwaar_ov_002.md,KSA__https___kansspelautoriteit.nl_sites_default_files_13385_002_beslissing_op_bezwaar_ov_002,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_13385_002_beslissing_op_bezwaar_ov_002.md
KSA_020,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-285-941_besluit-signed_openbare_versie.md,KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-285-941_besluit-signed_openbare_versie,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-285-941_besluit-signed_openbare_versie.md
KSA_021,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-304-549_beslissing_op_bezwaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-304-549_beslissing_op_bezwaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_15402_01-304-549_beslissing_op_bezwaar.md
KSA_022,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_15993_01-343-635_beslissing_op_bezwaar_ov_wpn.md,KSA__https___kansspelautoriteit.nl_sites_default_files_15993_01-343-635_beslissing_op_bezwaar_ov_wpn,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_15993_01-343-635_beslissing_op_bezwaar_ov_wpn.md
KSA_023,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_17105_01-338-480_beslissing_op_bezwaar_ov_communicatie.md,KSA__https___kansspelautoriteit.nl_sites_default_files_17105_01-338-480_beslissing_op_bezwaar_ov_communicatie,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_17105_01-338-480_beslissing_op_bezwaar_ov_communicatie.md
KSA_024,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_17274_blue_high_house_sanctiebesluit.md,KSA__https___kansspelautoriteit.nl_sites_default_files_17274_blue_high_house_sanctiebesluit,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_17274_blue_high_house_sanctiebesluit.md
KSA_025,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_18052_01-330-227_sanctiebesluit_optdeck-ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_18052_01-330-227_sanctiebesluit_optdeck-ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_18052_01-330-227_sanctiebesluit_optdeck-ov.md
KSA_026,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_18736_sanctiebesluit_sarah_eternal_18-02-2025.md,KSA__https___kansspelautoriteit.nl_sites_default_files_18736_sanctiebesluit_sarah_eternal_18-02-2025,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_18736_sanctiebesluit_sarah_eternal_18-02-2025.md
KSA_027,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_190520-01_056_018-01_057_548_invorderingsbeschikking_-_npl_-_openbaar.md,KSA__https___kansspelautoriteit.nl_sites_default_files_190520-01_056_018-01_057_548_invorderingsbeschikking_-_npl_-_openbaar,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_190520-01_056_018-01_057_548_invorderingsbeschikking_-_npl_-_openbaar.md
KSA_028,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_1_sanctiebesluit_come_on.md,KSA__https___kansspelautoriteit.nl_sites_default_files_1_sanctiebesluit_come_on,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_1_sanctiebesluit_come_on.md
KSA_029,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20200806_01_073_790_lod_bevorderen_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20200806_01_073_790_lod_bevorderen_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20200806_01_073_790_lod_bevorderen_ov.md
KSA_030,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20220114_-_01_255_681_openbare_versie_besluit_opheffen_last_staatsloterij.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20220114_-_01_255_681_openbare_versie_besluit_opheffen_last_staatsloterij,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20220114_-_01_255_681_openbare_versie_besluit_opheffen_last_staatsloterij.md
KSA_031,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20220118_-_01_256_290_intrekkingsbesluit.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20220118_-_01_256_290_intrekkingsbesluit,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20220118_-_01_256_290_intrekkingsbesluit.md
KSA_032,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20220817_01_265_500_-_besluit_lod_sons-of-slots_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20220817_01_265_500_-_besluit_lod_sons-of-slots_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20220817_01_265_500_-_besluit_lod_sons-of-slots_ov.md
KSA_033,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20220901_-_01_272_228_openbare_versie_besluit_opheffen_last_lotto.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20220901_-_01_272_228_openbare_versie_besluit_opheffen_last_lotto,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20220901_-_01_272_228_openbare_versie_besluit_opheffen_last_lotto.md
KSA_034,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20230216_01-285-641_invorderingsbesluit_gammix.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20230216_01-285-641_invorderingsbesluit_gammix,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20230216_01-285-641_invorderingsbesluit_gammix.md
KSA_035,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20230228_01-285-044_lod_openbare_versie_beveiligd.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20230228_01-285-044_lod_openbare_versie_beveiligd,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20230228_01-285-044_lod_openbare_versie_beveiligd.md
KSA_036,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20230523_01-291-294_openbaar_besluit_last_onder_dwangsom_vl_spellen.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20230523_01-291-294_openbaar_besluit_last_onder_dwangsom_vl_spellen,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20230523_01-291-294_openbaar_besluit_last_onder_dwangsom_vl_spellen.md
KSA_037,KSA,KSA__https___kansspelautoriteit.nl_sites_default_files_20230831_01-292-391_aanwijzing_pn_ov.md,KSA__https___kansspelautoriteit.nl_sites_default_files_20230831_01-292-391_aanwijzing_pn_ov,.md,full_text\KSA__https___kansspelautoriteit.nl_sites_default_files_20230831_01-292-391_aanwijzing_pn_ov.md
